https://cdn.discordapp.com/attachments/960048602540040202/960107554510372875/LeftArea.png,165,715
https://cdn.discordapp.com/attachments/960048602540040202/960107554757808188/RightArea.png,1332,880
https://github.com/Styml/holotemplate/raw/main/templates/FLARE-1365_%20869.png,1365,869
https://github.com/Styml/holotemplate/raw/main/templates/fubuhappy_1333_870.png,1333,870
https://github.com/Styml/holotemplate/raw/main/templates/yagoo.png,1332,900
